"Crop, hunting",Forestry and logging,Fishing and aquaculture,Mining and quarrying,"M. of food, beverages, tobacco",M. of textile,M. of wood,M. of paper,Printing of recorded media,"M. of coke, petroleum",M. of chemicals,M. of basic pharmaceutical,M. of rubber and plastic products,M. of other non-metallic mineral products,M. of basic metals,M. of fabricated metal products,"M. of computer, electronic and optical products",M. of electrical equipment,M. of machinery and equipment n.e.c.,M. of motor vehicles,M. of other transport equipment,M. of furniture; other manufacturing,Repair of machinery and equipment,"Electricity, gas supply",Water supply,Sewerage; waste collection,Construction,Wholesale of motor vehicles,"Wholesale trade, exc of motor vehicles","Retail trade, exc of motor vehicles",Land transport,Water transport,Air transport,Warehousing,Postal activities,Accommodation and food activities,Publishing activities,Motion picture,Telecommunications,Computer programming,Financial service,"Insurance, pension funding",Auxiliary to financial services,Real estate activities,Legal and accounting activities,Architectural and engineering activities,Scientific R&D,Advertising and market research,Other professional activities,Administrative activities,PA and defence,Education,Human health,Other service activities
0.009841902502318728,0.006642965734239962,0.014270283161715941,0.00853174707005747,0.015247591307238137,0.006667516620504315,0.012337079989302216,0.010482038042663249,0.013031317800255874,0.007786034080453105,0.007659823785600802,0.010233920547699378,0.008428751314737156,0.008877574683688258,0.011972105106964972,0.009267747305771127,0.007709655697218986,0.010095838216179197,0.010812363866710754,0.010841127605783447,0.01236291191235707,0.01643435668378657,0.015444320663108505,0.007570968612672508,0.00873786209285389,0.012332269963651747,0.011510056654295265,0.011373692326496545,0.011341827847586755,0.008732656881752518,0.010849124093224197,0.012177034915279836,0.018803696957814534,0.010970948507672546,0.011991122953616306,0.01688179655777088,0.018986034148690198,0.011127674850215888,0.009727187657250204,0.009252581591690038,0.009091125149904457,0.017531447573642053,0.01174724837154526,0.00569049569421445,0.008649827256376696,0.009844137017056656,0.011000656963608963,0.02202546317493692,0.014931661184880544,0.015926099788588752,0.008227426675898573,0.0052853210470473885,0.013088074963893742,0.011759340957145693
0.0137902222049975,0.007207920999819691,0.010476301335777564,0.011493463547097113,0.02211224827385405,0.008886549209456729,0.016009396374162863,0.014475258647373793,0.019733251028115278,0.010724275071897328,0.009994432330274527,0.015556590762518443,0.016687974886469784,0.006949619864636334,0.006427329945246113,0.008129362151807411,0.010648523222785056,0.009361961689492278,0.009918808253867383,0.00798185801625972,0.008472696990016508,0.009134068934886589,0.006592685579166627,0.008311806967108407,0.019868800045710597,0.012429099843928518,0.03984545060771523,0.009519745475632035,0.01579716457937831,0.009216031791184699,0.02569618999903971,0.01217209547376947,0.02143598894178607,0.008876796305348926,0.017602338061296956,0.029095150321186924,0.02049313904379825,0.04456670020065704,0.01605377464733662,0.010214271623113622,0.013251569440185977,0.016938167586738884,0.005660518950479487,0.0073054438593020965,0.005831846065529256,0.017116642906299554,0.00764942566495714,0.02622572206321519,0.013446198575176413,0.022374368114985686,0.012879116590814756,0.005028109335074962,0.007200782873964423,0.03131709818691503
0.011050446806447328,0.008574878013543267,0.0073482968496442,0.023076090655898,0.01610345106230321,0.005515580804094171,0.012773928487495699,0.007357818753442912,0.0069417927556947,0.011329493851033217,0.010999294685462086,0.007206900426453635,0.0065386196930876436,0.022385370817241547,0.005444704359026177,0.006008779945545276,0.0060784412869845355,0.014659044203522268,0.005152114002357336,0.008953801212576261,0.014684024247552163,0.010550416391296918,0.006634523818173974,0.010207345964480625,0.009318973832359268,0.01080258310345757,0.026645004270384343,0.0063769766713682365,0.013029498050348146,0.008566043351916781,0.010964155908264918,0.0237303461967183,0.029682488983486972,0.015242226546660518,0.005172192629127253,0.026047756099121598,0.011898925403777096,0.014686697334198067,0.006749555054377479,0.005202961608825539,0.0062696475761500605,0.03700901165822316,0.0119705419533966,0.005579731306920533,0.004878169785346665,0.006692200781154495,0.00910716218946637,0.022492683607918396,0.007437559169449576,0.024151407460159365,0.008155056364189261,0.005701727927340593,0.008187774788779745,0.012939500899716933
